budget,mse_DO,eps0_DO,eps1_DO,eps2_DO,eps3_DO,eps4_DO,eps5_DO,eps6_DO,eps7_DO,eps8_DO,eps9_DO,mse_DD,eps0_DD,eps1_DD,eps2_DD,eps3_DD,eps4_DD,eps5_DD,eps6_DD,eps7_DD,eps8_DD,eps9_DD
400,0.10843131181983863,310,226,155,76,34,23,16,9,7,4,0.08095109135571328,302,212,127,53,17,9,8,5,4,2
400,0.08172901071493041,295,209,131,67,36,18,5,3,0,0,0.07920510487734934,313,215,119,53,26,17,7,5,4,3
400,0.07303434544384696,276,198,138,57,24,9,4,1,0,0,0.08857031815343297,316,215,115,50,22,11,6,4,3,3
400,0.09554929017471107,304,216,134,73,37,22,9,3,2,1,0.09482898602742143,293,198,107,51,32,16,10,6,5,4
400,0.1088021554315266,309,214,149,75,36,19,7,3,2,1,0.097921344410752,305,220,127,55,23,16,10,7,4,1
400,0.0915887571713116,288,207,130,67,37,20,14,8,6,3,0.08729156750039281,294,211,121,48,20,11,5,3,2,1
400,0.08603362912423193,291,207,132,69,42,20,9,5,3,0,0.0817902713905486,294,205,118,54,37,22,13,7,5,1
400,0.09300228052649498,302,228,152,71,33,14,4,2,2,1,0.07062637782081528,309,201,111,54,23,18,12,4,3,2
400,0.09996548963690148,320,225,151,77,47,21,9,4,1,0,0.07810342335182352,310,208,117,49,16,9,7,5,3,2
400,0.09314452605345024,302,220,141,72,36,17,9,6,3,1,0.07283852106953025,306,211,118,43,25,12,4,2,0,0
400,0.09125090159016368,303,204,133,69,30,20,8,3,2,0,0.08561557486301215,304,218,130,54,24,16,12,8,4,1
400,0.09031907312828626,311,216,141,78,35,20,14,7,3,1,0.0946353260976223,321,233,132,54,24,14,10,5,4,3
400,0.08820787867446697,290,211,140,69,34,22,10,6,2,0,0.07733468260074226,295,208,115,47,24,14,8,4,2,0
400,0.10912473685521752,318,215,141,74,33,16,10,6,4,4,0.07702117004676436,307,214,120,58,29,14,9,6,3,1
400,0.0972485232540184,310,231,147,81,37,22,9,7,4,4,0.10470461995354877,315,221,133,60,26,20,15,12,5,3
400,0.08702221991739507,303,208,138,74,39,17,9,3,2,1,0.08535463377767796,302,197,113,55,22,12,6,2,2,2
400,0.09698778185494852,315,225,147,79,43,24,10,6,4,4,0.08627963162064192,323,221,130,64,32,21,11,7,3,2
400,0.07596057683084582,299,201,119,63,34,17,5,1,1,0,0.08484144420697379,318,226,124,53,24,9,7,2,1,1
400,0.08732935524302089,299,210,133,64,34,15,7,3,1,1,0.08409906690365257,293,212,121,49,20,14,6,2,2,2
400,0.09357527892904167,302,224,155,85,51,25,10,5,2,1,0.08549586298620057,317,227,119,48,20,13,8,6,4,1
400,0.09618873103209732,305,213,135,73,37,19,8,4,3,3,0.07285208012098486,302,203,109,47,23,14,9,2,1,0
400,0.08903766293778541,295,201,116,63,39,20,11,7,3,2,0.07671224498822418,299,205,125,53,22,15,7,4,2,1
400,0.08598373933793685,306,214,144,73,43,19,13,5,3,3,0.06816516436430685,306,212,123,51,19,11,4,2,1,1
400,0.08817439905815369,309,214,138,67,33,17,10,5,4,3,0.0671297961308631,291,199,102,41,17,10,5,4,1,1
400,0.10434781691197567,310,209,140,76,44,19,13,8,4,3,0.08479982147850931,297,198,119,51,23,15,10,8,6,3
400,0.10572056640347458,309,229,140,62,32,16,10,7,5,3,0.07402436215879801,311,210,117,60,27,15,10,4,3,2
400,0.12261565172586204,320,228,161,92,54,32,18,8,6,4,0.07608810934103234,301,221,126,52,22,13,7,4,1,0
400,0.07618498284480048,313,219,143,72,32,14,9,1,0,0,0.08874507308500743,328,238,130,61,26,9,5,2,1,0
800,0.0897094782733407,596,410,280,138,66,34,21,12,6,4,0.06841356472076345,601,398,221,86,44,30,21,10,6,3
800,0.10002045664800932,601,421,284,143,85,46,23,10,6,6,0.07103359277395951,583,412,230,102,42,23,15,7,3,1
800,0.09518447467253696,622,460,309,154,94,51,25,10,6,3,0.07767595958579493,603,431,244,97,48,28,19,8,2,1
800,0.08300978650440187,600,420,281,149,78,31,14,5,3,1,0.07350572803736491,589,415,219,87,43,22,17,10,5,4
800,0.0883191716214934,620,448,260,143,79,39,14,7,6,5,0.08460036304387775,619,442,263,120,50,32,14,6,5,3
